Gene,log2FoldChange
NXT1,-1.2990164006685223
LINC01431,-0.4664110521795608
GZF1,-2.433339804484755
NAPB,-0.9682103581848236
CST3,-0.7185109599540629
CST7,-4.718909084372752
APMAP,-2.2253972284895642
ACSS1,-0.3063804361638431
ENTPD6,0.18253025936278203
PYGB,-0.022240368113838952
ABHD12,0.6338993439048886
GINS1,-0.015073584490932218
NINL,0.6228027443679066
NANP,-0.11856689676567048
ZNF337-AS1,-0.16904389631726685
ZNF337,-0.44080785322273963
HM13,0.33704396725058583
ID1,-0.2656247876891464
COX4I2,-2.1360146192862635
BCL2L1,1.8340350823685376
DUSP15,1.2634936202100324
PDRG1,-0.2511063283089026
TM9SF4,-0.469629760425728
PLAGL2,-1.962826010382965
POFUT1,-0.17345963629501684
KIF3B,0.44742485032616247
ASXL1,-1.167705376307308
NOL4L,-0.8760460338450694
COMMD7,-0.38116877015052647
MAPRE1,-1.1505116212019837
CDK5RAP1,-1.2731980934681708
SNTA1,1.5175090063906822
CBFA2T2,-1.2568828776116003
NECAB3,0.5564734117417205
ACTL10,-2.0610274575256042
PXMP4,-0.5039101025798306
CHMP4B,0.7318454378363555
RALY-AS1,0.9902746686184569
RALY,-0.6754901308148111
EIF2S2,-0.0005413255671823036
AHCY,2.0517498200703184
ITCH,-1.5432845789972314
DYNLRB1,1.3439569412097918
MAP1LC3A,-0.4262376631465791
PIGU,-0.2371404286645064
NCOA6,-1.0737839647405962
TP53INP2,0.1342351896150735
GGT7,-0.6156977111700225
ACSS2,0.8425697338056076
GSS,0.8022950639130414
TRPC4AP,-1.6322962884657755
EDEM2,-0.10986230989120767
MMP24-AS1,1.7368059515690295
EIF6,1.1446603032609595
UQCC1,0.8252595472365498
CEP250,-0.9368510344724558
ERGIC3,0.9537767940117486
SPAG4,4.937903190044174
CPNE1,-1.455546227935096
RBM12,-1.4416897760835623
NFS1,1.1113272573455417
ROMO1,0.9911058279104052
RBM39,-0.9423313707276251
PHF20,-2.0913565193081523
SCAND1,0.03282995481204852
CNBD2,-1.0349134919246779
LINC00657,0.22911819900838878
EPB41L1,2.216204408820864
AAR2,-0.46878365783032483
DLGAP4,0.39189492186390074
MYL9,0.036934767029610356
TGIF2,-1.4065671078630562
C20orf24,-0.8144593188752929
NDRG3,-0.5773767202527159
DSN1,0.3333991086846318
SOGA1,-0.8211960824581571
SAMHD1,-4.553722262128997
RBL1,-1.951656256913191
MROH8,-1.225894181724186
RPN2,0.21344256066486494
MANBAL,2.144876130466088
SRC,0.33890347285299616
BLCAP,-0.48111508667382236
CTNNBL1,-0.7090226543805191
TTI1,-0.42266243515047464
RPRD1B,-0.6334130650991712
TGM2,3.5173998253075793
RALGAPB,-1.6199891914086937
ACTR5,-1.559667621478113
DHX35,-1.5004317345859504
MAFB,-3.875581319356925
TOP1,-0.30364948329208946
PLCG1,-2.7372775759557295
ZHX3,1.5073674282568916
CHD6,-1.3795486500984961
SRSF6,-0.8387615604301641
L3MBTL1,0.24590788571470207
IFT52,0.26457196282143947
OSER1,0.2616839798168028
OSER1-AS1,0.39414578759857305
FITM2,-0.12009018661504427
TTPAL,-1.237344581580965
SERINC3,-0.29400719021430477
PKIG,2.694564101069939
ADA,-3.391316581940374
YWHAB,-1.3723275358953617
PABPC1L,-0.25523271031069084
TOMM34,-0.006446512062227722
STK4,-3.4868980490493504
SDC4,3.3795365006064544
SYS1,-0.24617336836673911
DBNDD2,-0.15952422856219795
PIGT,0.22175902215321958
WFDC2,3.754694936634113
DNTTIP1,-0.021645713808686903
SNX21,1.2084175175693832
ACOT8,-0.498418706626355
ZSWIM1,0.1655472453799783
NEURL2,1.21993904371568
CTSA,0.5768984215708575
PLTP,0.8815422967643661
PCIF1,-1.132003626336039
ZNF335,-2.1780249090782333
NCOA5,-1.178357228914848
CD40,2.1669287964906636
SLC35C2,-0.6889480925998156
ELMO2,-3.0773648397972484
TP53RK,-1.7196228550622148
ZMYND8,-0.1692673492481056
NCOA3,-3.247184892888701
SULF2,0.5760942790038762
ARFGEF2,-0.8088736575885738
CSE1L,-0.3118357078629352
STAU1,0.6504649419713086
DDX27,-1.133690739050315
ZNFX1,-1.8715319858629749
ZFAS1,1.2036014452338586
B4GALT5,1.193639028725855
SLC9A8,-1.3102723653059025
SPATA2,-1.1540755204123132
RNF114,0.15335875733369211
UBE2V1,-1.0030955225702873
TMEM189,-1.9526072065936206
CEBPB,0.12452192815998532
PTPN1,-0.5479093229081282
PARD6B,3.565560687928601
BCAS4,-1.5637946617036038
ADNP,-0.8709794457958215
DPM1,-0.3253181420534439
MOCS3,-0.23439009328795665
NFATC2,-4.614271802656969
ATP9A,-0.6926774999484686
ZFP64,-0.6752664684727979
ZNF217,-1.3328842943665522
PFDN4,0.0791573829394604
FAM210B,0.49171755672251544
AURKA,-0.16722607090216174
CSTF1,-0.5808037654691783
RTFDC1,0.11915673557056408
RAE1,-0.6206682430428099
PCK1,3.3004996034989915
RAB22A,-0.6099502818997624
VAPB,0.5838064181909527
STX16,-0.9784224228154121
NPEPL1,1.1668835312486638
GNAS,-0.37704527570005725
NELFCD,-0.7251179218747531
CTSZ,-0.8601254443153228
ATP5E,-0.8974484165964419
PRELID3B,-0.2822695981790464
FAM217B,-1.9961184532640446
PPP1R3D,-1.425921398114131
LSM14B,-0.948303851575528
PSMA7,-0.450395995036946
SS18L1,-0.8665462297246231
MTG2,-0.5888318847227552
OSBPL2,-0.7515584691514777
ADRM1,-0.6722070060962785
LAMA5,2.004492300259491
RP5-908M14.9,-0.015037181762345359
RPS21,-0.04966599489611905
SLCO4A1,2.3005273635704833
MRGBP,-0.4042272879136859
OGFR,-0.8979744923815336
DIDO1,-0.8751083120219858
GID8,-0.2314842758811084
YTHDF1,-1.0488396091758179
ARFGAP1,-0.5957560169725861
PPDPF,1.3869545804537267
GMEB2,-1.6158506057185946
CTD-3184A7.4,-1.2453159730671135
STMN3,1.3262915123436194
ARFRP1,-0.08053213399410643
ZGPAT,-1.5594193092562494
LIME1,-1.9499070479345633
SLC2A4RG,0.4110512101402156
RP4-591C20.9,-0.6652315682959724
TPD52L2,0.26887572698715273
DNAJC5,-1.472904661886993
UCKL1,-0.45216972722584986
ZNF512B,-0.1429017501609234
SAMD10,-0.6569642924612847
PRPF6,-0.04306084333243921
TCEA2,0.3659980100231803
RGS19,-4.284465962173855
PCMTD2,-0.4039510181344069
MIER2,-1.8110521145963958
MADCAM1,0.5399230444239438
TPGS1,-0.6935636572796483
CDC34,-0.1924077286781911
BSG,1.4671608401502847
POLRMT,-0.8545127512922123
RNF126,-0.6383491077583172
FSTL3,4.6932607946515725
PALM,-0.10053278871655104
PTBP1,-0.9435520898057284
CFD,-3.0761631914051395
MED16,-0.2770652992143568
R3HDM4,-2.061985339167195
ARID3A,-2.7951732001499474
WDR18,0.3967796281526908
TMEM259,-0.7018906917542076
CNN2,-3.393422961253247
HMHA1,-4.026760752312568
POLR2E,0.9035612421404204
GPX4,1.8230310858423266
SBNO2,-1.278709733783108
STK11,-1.2261934638851864
ATP5D,0.6938817565409957
MIDN,0.040057683074579076
CIRBP,0.1401820078991625
C19orf24,0.31812510825189266
MUM1,-0.31482819615566227
NDUFS7,0.3837508825381721
GAMT,2.851100741141122
DAZAP1,-0.9228117097232211
RPS15,-0.10307309020897627
C19orf25,-0.19192822991721362
MBD3,-0.6046773396742859
UQCR11,0.3885005661842039
TCF3,-1.1783118082026185
REXO1,-0.6433256456676724
KLF16,-1.349909817787005
CTB-31O20.2,-2.8374556564919864
ABHD17A,-2.5827791864614573
SCAMP4,-0.503206400200503
ADAT3,-0.9634106655785288
CSNK1G2,-1.8301351271324595
BTBD2,0.0026411630616985345
MKNK2,-0.9639269763330927
MOB3A,-1.5323518848066575
IZUMO4,-1.9475481888915507
AP3D1,-0.5126436307833517
PLEKHJ1,0.011585387319684427
SF3A2,-1.069752199723823
OAZ1,-1.100872650146875
LSM7,-0.43826463423247025
SPPL2B,0.07314187686800269
TIMM13,1.516324423002202
LMNB2,-0.9244588458158883
GADD45B,0.6523782013880591
GNG7,-0.9875251103401431
SLC39A3,-1.6670773566297878
SGTA,-0.03708554048877448
THOP1,-0.6412089916374365
ZNF554,-1.0116155712776302
ZNF555,-1.0094964582829093
ZNF57,-0.06582458119154894
ZNF77,-2.37703488809958
AES,-2.2756895040047618
AC005944.2,-2.640920834580795
GNA11,1.238612975299517
NCLN,-0.624648848572434
NFIC,1.5921852532884813
SMIM24,3.0591239925833476
DOHH,-0.06157286752840286
FZR1,-1.1536120414219442
HMG20B,0.48807844073767315
PIP5K1C,-1.6706330443371302
APBA3,-0.5611355832790728
MRPL54,0.6041262528767691
DAPK3,-0.12133920191305643
EEF2,0.9103085536654429
PIAS4,-0.6584711953144556
ZBTB7A,-1.5017630622076885
MAP2K2,-1.3159277475843731
SIRT6,-0.5188023796056871
CCDC94,-0.5588825887072886
STAP2,4.791194854119826
MPND,-0.7357845653241633
SH3GL1,0.9357350656690249
CHAF1A,-1.0564788919142083
UBXN6,1.6005408243113974
CTB-50L17.10,-0.7010365387308295
TNFAIP8L1,-1.6496303799662828
MYDGF,1.30434217857224
DPP9,0.4856963066401554
FEM1A,-1.6391325027522101
TICAM1,0.6534845701016722
PLIN3,1.1384956935153532
KDM4B,-0.056421426072084904
PTPRS,1.3449594050938427
SAFB2,-0.6072200653873175
SAFB,-1.2837201753030096
RPL36,0.44859801904885027
C19orf70,1.3901604758852704
HSD11B1L,1.6180686528133554
LONP1,0.5419195482332302
DUS3L,-0.5809244676115423
AC024592.12,-0.20927673913245837
NDUFA11,0.5821569207483046
VMAC,-1.7156659253907824
RANBP3,-1.072779275138842
RFX2,0.8496912790592763
MLLT1,-1.1709174828963869
CLPP,0.36331964815872214
ALKBH7,0.7164365917967701
GTF2F1,0.11047620923737392
KHSRP,-0.26828149191487705
SLC25A23,2.5776707415944906
CRB3,5.196715105389063
DENND1C,-1.8836955189719387
TUBB4A,1.7136393735796045
CD70,3.2021922870246464
C3,2.003016942015511
GPR108,0.2982997858118526
TRIP10,3.2145858919912933
ZNF557,-1.2629014599586483
INSR,0.3769113695308509
ARHGEF18,-1.5271286402079935
PEX11G,2.6499664092117214
ZNF358,1.3513664136245385
MCOLN1,-1.1909979708230303
PNPLA6,-1.9220062224488388
XAB2,-0.4652697939276795
PET100,-0.22084549928229188
STXBP2,-1.649627602406288
TRAPPC5,0.07268617287640199
MAP2K7,-0.7120893826936687
SNAPC2,-1.3943972560746756
TIMM44,0.33785100826391956
ELAVL1,-0.4333314506364167
CERS4,1.0932542800659564
CD320,0.9027683704145703
NDUFA7,0.8410609418574119
RPS28,0.023450807345094103
ANGPTL4,7.6863941826881055
RAB11B-AS1,0.11657948248821519
RAB11B,-0.20533666696445804
MARCH2,-2.0355636968316757
HNRNPM,-1.1255889237979713
ZNF414,-0.9385070827512101
ZNF558,-0.19004076705618422
ZNF317,-1.82965898130986
ZNF699,-2.406785602959136
ZNF559,-1.4665634777977778
ZNF266,-2.459308138714128
ZNF426,-0.8903556622931357
CTC-543D15.8,0.6248003364778155
ZNF121,-1.0030375047092632
ZNF561,-0.6735655390613114
ZNF562,-1.569933157427783
ZNF846,-1.1538801349162227
FBXL12,-0.7443564457086437
UBL5,0.031115139356556226
PIN1,-0.0764503529726658
C19orf66,-1.2841367584904013
PPAN,-0.21568053335955895
EIF3G,-0.8752543333799764
DNMT1,-2.6671723349006724
MRPL4,0.5409110433613471
ICAM1,1.5506196402112797
FDX1L,-0.06835658875910264
RAVER1,-1.4447978347058719
ICAM3,-3.6292912542090323
TYK2,0.4098057789112453
CDC37,-0.6761946253676511
PDE4A,-0.7893269417520403
KEAP1,0.13006010264669335
ATG4D,-0.783999461315061
KRI1,-1.3794999337030347
CDKN2D,-3.843338156369315
AP1M2,3.214016252976029
SLC44A2,-2.1952775950393337
ILF3-AS1,-0.10328740631986535
ILF3,-0.9836476802358755
QTRT1,2.242891520185598
DNM2,-0.3252606324121459
TMED1,1.4341373452506847
CARM1,-0.6929028597959173
YIPF2,1.121885330094734
C19orf52,-0.8145647038758183
SMARCA4,0.32622907616231733
KANK2,0.6012440284436252
RAB3D,-0.2543262376992022
TMEM205,2.4547820673414025
CCDC159,-0.7781002082551127
PLPPR2,-0.6462916908604541
CTD-2342J14.6,-0.6497724825396465
SWSAP1,-1.1486262015717295
EPOR,-1.6786110718483487
RGL3,0.9758212190225917
CCDC151,-2.3941644111637723
PRKCSH,0.6041570458259903
ECSIT,0.9342224317139306
ELOF1,-0.047889578547438215
ZNF627,-0.5939510621286292
ACP5,-1.1711731243344663
ZNF823,-0.2507694788350228
ZNF441,-0.658658749354215
ZNF440,-0.2189803122927077
ZNF439,-1.1966042902025993
ZNF69,1.1018836540523174
ZNF700,-0.8788724671230306
ZNF433,0.6486590957419777
ZNF844,-0.3185825432797835
ZNF788,-1.168103594698779
ZNF136,-1.2927543025826262
CTD-2666L21.1,-0.030001269822842822
ZNF44,-0.9916667341197873
ZNF563,-1.0868277642786994
ZNF442,-1.3408713447510154
ZNF564,-1.4164256103784973
ZNF490,-1.9896937942018267
ZNF791,-0.7739112546329093
MAN2B1,-2.6844325179921924
WDR83,-0.2252495679770655
WDR83OS,0.37157131962264245
DHPS,0.10676890654716444
FBXW9,1.5851707163963844
TNPO2,-0.10825515847710687
C19orf43,-0.7751633740819883
ASNA1,0.4315738175764937
HOOK2,0.7635806881934587
JUNB,-1.44297610736981
PRDX2,1.7325757794915932
RNASEH2A,0.33347936811146656
DNASE2,-0.07253079333521474
GCDH,-1.2010729199608923
FARSA,-0.05165990879778368
CALR,0.3537876302840614
RAD23A,0.6542697035032279
GADD45GIP1,1.0279653953324022
NFIX,2.27377895127345
TRMT1,-1.1475860473501358
NACC1,-1.0944101547519929
STX10,-0.9638519963930878
IER2,-0.4226990652763665
CCDC130,-0.9966358164500505
MRI1,0.5161420594308735
C19orf53,0.255629494429548
CTD-3252C9.4,-0.7564281507474176
CC2D1A,-0.7629756432162175
DCAF15,-2.15165181237322
RFX1,-0.9314515560943675
CTB-55O6.8,0.10042690989558277
SAMD1,-0.735375390394485
PRKACA,-1.7683483401584685
ASF1B,-0.7893577728395391
CTB-55O6.12,-2.2298708611699443
ADGRE5,-3.51955113483463
DDX39A,-1.437306505116304
PKN1,-1.9424388623737674
GIPC1,0.1888262897429452
DNAJB1,-2.5588125862410944
TECR,0.1432276980816164
NDUFB7,1.1327480132363046
ZNF333,-2.2298421895074836
ILVBL,1.4998165246342081
BRD4,-1.125922630039717
AKAP8,-0.16452288776101529
AKAP8L,-1.1753694223662905
WIZ,-0.20312687208734584
RASAL3,-6.030065459247012
TPM4,-1.4641903489413977
RAB8A,-0.8266627657293796
FAM32A,0.16099682897437054
AP1M1,-0.5902122642407316
KLF2,-2.8379579076190296
EPS15L1,-0.7719732178209986
C19orf44,1.907564539574454
CHERP,-0.8588887248216894
SLC35E1,-0.006111323292539285
SMIM7,0.6488130525468291
TMEM38A,-0.15036857283597602
SIN3B,-0.43977045401627546
HAUS8,-2.0182401142663626
MYO9B,-2.7289886763705757
USE1,0.8504300746368062
OCEL1,1.3367357328674176
NR2F6,2.2544823814105506
BABAM1,-0.43852273871272274
ABHD8,-0.6298093063400809
MRPL34,-0.06433548607585768
DDA1,-0.14433136811934041
GTPBP3,-0.4304561646449603
BST2,-0.18236224259156933
BISPR,-1.9976091233966389
MVB12A,1.1800973960767074
SLC27A1,-0.8265065863869053
PGLS,0.42034635029596357
COLGALT1,-0.6966400861332745
MAP1S,-1.4373106561928148
JAK3,-2.8981745907067586
RPL18A,-0.11530564539928626
CCDC124,0.8697602259586784
ARRDC2,1.0909737160274933
IFI30,-1.684216441570967
MPV17L2,-2.1420659413128385
RAB3A,0.14947076458882805
JUND,-1.220925187989022
LSM4,0.45020050248447135
PGPEP1,0.751308240598708
LRRC25,-2.9070505662614394
SSBP4,-0.9426186613981585
ISYNA1,0.14401525270190318
ELL,-1.6478171047365344
FKBP8,-0.06340453069708961
KXD1,0.5669150259801883
UBA52,-0.47982134277352595
C19orf60,-0.59576904725588
KLHL26,-0.7354755624459637
CRTC1,-0.8870224556588593
UPF1,-1.2923963310166386
COPE,-0.2507267499250907
DDX49,0.08335086595852079
HOMER3,1.6916483980364156
SUGP2,-0.8968641855504461
ARMC6,-0.9832996504439917
SLC25A42,-0.2480743640845542
TMEM161A,0.5026015244041617
BORCS8,-0.7038236203118657
RFXANK,0.13495914117206212
NR2C2AP,0.614857492419489
SUGP1,-0.8689544350177008
MAU2,-1.060160055933748
GATAD2A,-1.4300727397419872
NDUFA13,0.48948143285852425
LPAR2,-1.02412273437031
ATP13A1,-1.4734468491242734
ZNF101,-3.911659592976495
ZNF14,-1.282605443587557
ZNF506,-0.9370712698249793
ZNF253,-0.7793280445081492
ZNF93,-1.2237654114884569
ZNF682,-1.4068751505296286
ZNF90,0.20646922020368158
CTC-260E6.6,0.0634912569396727
ZNF486,0.4526580058063868
ZNF737,-0.41155848942690015
ZNF626,0.20544303810800213
ZNF66,-1.845762447245833
ZNF85,-1.3824679411509218
ZNF430,-2.355591886002913
ZNF714,-1.6997609910624552
ZNF431,-1.8309362619108318
ZNF708,-1.2721002909825918
ZNF738,-1.9312633106566943
ZNF493,-1.308009548962053
ZNF429,-0.31995227549849203
ZNF43,-0.202372346606955
ZNF208,1.3813880044412383
ZNF257,-1.8937119314285589
RP11-15H20.7,-1.2592658461892654
ZNF91,-0.6769060057750954
ZNF675,-2.1617106351181485
ZNF254,-0.807083214946112
CTD-2017D11.1,-0.7517137390114281
LINC00662,0.3527703260802423
CTC-459F4.3,0.22454848650777545
UQCRFS1,0.3591907055590282
POP4,0.26270578043513665
PLEKHF1,-2.5319182507303064
C19orf12,-0.45653166709323234
URI1,-0.42739529531590126
ZNF507,-0.7433963279810025
DPY19L3,-0.6903227566419352
PDCD5,1.6570309293287064
ANKRD27,-1.0949322811826672
NUDT19,-0.6467837653692442
SLC7A9,3.981211500417309
CEP89,0.990340939437147
RHPN2,5.565551838575982
GPATCH1,-0.8014988926367684
CEBPG,-1.11936709623204
PEPD,0.8715381489289887
LSM14A,-0.44428904356491
KIAA0355,-1.153534996692092
GPI,1.9508267774702692
PDCD2L,-1.059280799350691
UBA2,-0.6485638386787299
ZNF302,0.2997090219460667
CTD-2553L13.10,0.7306649485773014
ZNF181,0.38855471489046367
ZNF599,0.4682575480375726
CTC-523E23.11,-2.493292815658686
GRAMD1A,-1.2254729548258267
SCN1B,1.7962016763071813
HPN,6.368723828600541
FXYD1,0.028039567206398178
FXYD5,-3.2250896098033257
LSR,2.0535220452510883
USF2,-1.0701435035625695
DMKN,3.9063385129562787
TMEM147,1.1177333741556246
HAUS5,-0.7330472378519937
RBM42,-0.19351410934503166
ETV2,-0.452589974157623
COX6B1,0.5141777784128864
KMT2B,-1.4619469602739077
IGFLR1,-3.5106073440740633
U2AF1L4,-1.7573772350230883
PSENEN,0.3553959663752333
LIN37,-0.6374468099991978
PROSER3,-0.9960584142598233
ARHGAP33,-0.7113549871063718
PRODH2,3.657178475519947
HCST,-4.888965997413652
TYROBP,-6.664351513142405
SDHAF1,-0.4093320557031088
ALKBH6,-1.372237632563594
CLIP3,1.4789849683778993
THAP8,0.6614564051083519
POLR2I,1.72026996806468
TBCB,-0.21875754554741222
CAPNS1,-0.14625822836085703
ZNF146,-0.3892297076932639
LINC00665,2.784910770984979
ZFP14,-1.3967873755000466
ZFP82,-0.9416573237045647
ZNF566,-0.5852298850423437
ZNF260,-0.6428980368370414
ZNF529,-1.515210107034256
ZNF529-AS1,-0.08329873306563253
ZNF382,0.019753278310579155
ZNF461,-1.0899729515353869
LINC01534,-0.4520733425654347
ZNF567,-2.077261775033632
ZNF790,-0.11492234088463554
ZNF345,-0.6601853544140309
ZNF829,-1.5004009746807991
ZNF568,-1.1475715296649753
ZNF420,-1.2428898384208322
ZNF585A,-1.063048043550618
ZNF585B,-0.5488363934857388
ZNF383,-1.20591188714102
LINC01535,1.6679112807378134
HKR1,-0.062292196533100974
ZNF527,-1.2439597950035994
ZNF569,-1.6343569501689552
ZNF570,-1.3785671563038735
ZNF793-AS1,-0.6970162304536781
ZNF793,0.19675615761812082
ZNF540,-1.6470301544865305
ZNF571,-1.24170784721392
ZFP30,-0.8727098954124664
ZNF781,-1.2529114062379414
ZNF607,-0.157260282320826
ZNF573,-0.30449619772228154
SIPA1L3,-0.022432049593217148
SPINT2,4.030602537241989
C19orf33,6.942750255058377
YIF1B,-1.2625583074469715
CATSPERG,-1.0825486901200274
PSMD8,0.5932039416893435
FAM98C,0.2714217658424649
EIF3K,-0.3143766876157827
ACTN4,-0.541866970132411
CAPN12,0.967103241736033
ECH1,1.207672507264355
HNRNPL,-1.077312395893266
RINL,-1.2435576704811104
SIRT2,-0.5359999787447307
NFKBIB,-1.7680646040208106
SARS2,-0.6828658765025688
MRPS12,0.5538068318930298
PAK4,1.3663112537916882
GMFG,-5.601792336431672
SAMD4B,0.058531804604209176
PAF1,-0.13133011124691168
MED29,0.012132281801636736
ZFP36,0.03915533890057799
PLEKHG2,-2.2817976193676754
RPS16,-0.13595399763363433
SUPT5H,-0.8202996188404583
TIMM50,0.53339376523319
EID2B,-0.5972492588106602
DYRK1B,0.053150111663523694
FBL,0.200927391778556
PSMC4,-0.14080641525690488
ZNF780A,-1.157110360247885
MAP3K10,-0.7415057816879465
AKT2,-0.36716154119560523
C19orf47,-1.2403259386541936
PLD3,0.3916233022177091
SERTAD1,-0.632543686158471
SERTAD3,-0.8422207826471207
BLVRB,1.6786140669320644
SHKBP1,-2.2484686002654053
ADCK4,0.291867735296797
ITPKC,1.4286006338469825
C19orf54,0.13513092718467448
SNRPA,-0.6308014457886088
RAB4B,-3.015202567329854
EGLN2,-1.6247652383916338
HNRNPUL1,-1.2456231142083543
TGFB1,-2.1317860340292305
CCDC97,-1.551063215423033
TMEM91,3.5716646413588062
B9D2,1.1656815524363826
EXOSC5,1.2557660914732838
BCKDHA,1.1269191406563426
ATP5SL,0.18694984301011028
RPS19,-0.07668916860194167
ARHGEF1,-3.823913366891373
RABAC1,-0.44511377685027415
ZNF574,-1.4871539245800838
DEDD2,-1.5476109884889588
ZNF526,-1.2949840621703201
GSK3A,-0.79832461189181
ERF,0.03900882261645946
CIC,-0.6509335789602549
PAFAH1B3,0.6352740055988433
MEGF8,0.6578876583393463
CNFN,0.45989040481447246
LIPE-AS1,-0.5561533017385071
PHLDB3,-0.5251983084285324
ETHE1,0.5652177941242656
ZNF575,-2.1929147042669337
XRCC1,-0.28959857024821406
IRGQ,-0.7055251575574734
ZNF576,0.5710282522490004
ZNF428,-0.2903499986444391
CADM4,1.9790133664910297
PLAUR,-2.0031215092117516
SMG9,-0.949090589856242
ZNF283,0.064839592975341
RP11-15A1.3,0.167828943292321
ZNF45,-1.454137861085296
ZNF155,-0.9437578852736532
ZNF230,-1.1208865795299274
ZNF222,-0.743110548243101
ZNF223,-1.0955524963272885
ZNF224,-1.168927660978591
ZNF225,-1.056877366282334
ZNF234,-0.37023244572875735
ZNF226,-0.28053545180949235
ZNF227,-0.7669628127261717
ZNF235,-1.3260493315398185
ZNF180,-1.2631037170589814
BCL3,-0.3228277055869024
BCAM,1.6041060878395095
PVRL2,2.291622730969089
TOMM40,0.987099429091987
APOE,-2.3086888003718076
APOC1,-2.131040820847627
CLPTM1,0.26405702755742794
RELB,-0.6898371408019257
CLASRP,-0.9150248755102757
ZNF296,-2.2983350368602244
GEMIN7,0.887935752998817
MARK4,-1.3155047249570173
PPP1R37,1.5066736948306751
TRAPPC6A,0.21433141799274655
BLOC1S3,-0.5475383718596595
ERCC2,-0.48566588562938173
PPP1R13L,4.102554240339619
CD3EAP,0.9439261996128329
ERCC1,0.332418101403167
FOSB,-0.46151597322385707
VASP,-2.617683496658818
OPA3,0.04276914026326944
EML2,-1.2119751809551895
SNRPD2,0.12065226107520897
QPCTL,-0.7055489818846391
SIX5,1.4062208128563596
DMWD,-0.35637490573451797
SYMPK,-0.5624225691755738
IRF2BP1,-1.4164325971994656
MYPOP,-0.8835759873083057
CCDC61,-0.910985547992476
PPP5C,-0.5501882720562429
CALM3,-0.1005832830468991
PRKD2,-1.9558008354731367
STRN4,-1.6691566954423418
FKRP,-0.9711094258636223
SLC1A5,-1.477472330059691
AP2S1,-0.6510552191906979
ARHGAP35,-0.2826067387129112
TMEM160,-1.3245088040968673
ZC3H4,-1.2834768328117718
SAE1,-1.257744423950301
BBC3,-0.30830269475364164
INAFM1,0.7687977079282234
DHX34,-1.3689158519897795
KPTN,-0.7384285929400721
NAPA-AS1,0.24681116205392428
NAPA,-0.47682761034272175
EHD2,2.660628069899943
GLTSCR2,-0.17026295525478521
SEPW1,0.6553918524465296
PLA2G4C,1.0452550050211915
LIG1,-0.533482584479963
C19orf68,-1.4758878583319286
CARD8,-3.1699585421067455
EMP3,-1.5547112411871933
TMEM143,0.6080237588319019
KDELR1,1.6353427253507828
GRWD1,-0.5816672267224738
CYTH2,0.13811389944730731
RPL18,-0.22088176572816703
SPHK2,-1.9250789321472626
DBP,-0.5621669420217303
CA11,-0.7615767369619539
MAMSTR,-1.3047855903389591
BCAT2,1.1288289197497696
HSD17B14,3.5044883375730365
PLEKHA4,1.8563092639981358
PPP1R15A,-0.728933661041883
NUCB1,0.5759182985419359
DHDH,1.430934117964415
BAX,-0.2764087429871788
FTL,0.010569329552007387
GYS1,0.593563783823192
RUVBL2,1.1454433656733987
SNRNP70,-0.8262690635811251
LIN7B,-1.7143961205850158
PPFIA3,-0.49106299006365145
TRPM4,1.887791083244388
CD37,-5.79838021724867
PIH1D1,-0.008077189070633307
ALDH16A1,-1.864130882674984
FLT3LG,-3.7213309953518103
RPL13A,-0.4646699287653539
RPS11,-0.2926983030791044
FCGRT,0.4710443120341046
NOSIP,-1.3769464690242874
RRAS,0.6656332801378562
SCAF1,-0.6548429346032533
IRF3,-1.509824751585152
BCL2L12,-1.0638674021362147
PRMT1,-0.19580611114720442
AP2A1,-0.7450407764705339
FUZ,1.719896625533803
AC006942.4,0.8840496092929869
MED25,-0.34054484300028115
PTOV1,1.0112403330141368
PNKP,-1.3069733355307191
AKT1S1,1.5327048998786237
TBC1D17,-0.0867303592290314
IL4I1,0.6527013137295213
NUP62,-0.937982934945663
ATF5,1.5521950645400115
VRK3,-0.05339281552974763
ZNF473,-0.6224204929388993
NR1H2,-0.1281198453763608
NAPSA,0.9680856459195644
POLD1,-1.615516678476015
EMC10,0.0913443663364349
JOSD2,0.25204183528622637
CLEC11A,-0.579989363059502
C19orf48,1.1694696993259963
CTU1,-1.5114988381309082
ETFB,1.2397882880931457
CLDND2,0.7762680717989646
NKG7,-4.586163339960854
ZNF577,0.9451921116454264
ZNF613,-1.1503890756660962
ZNF649,-1.8541595192846374
ZNF350,-1.0249158882178153
ZNF615,-0.9387441320580824
ZNF614,-1.0776322082594194
ZNF432,-0.510638361992778
ZNF841,-1.140599539089109
ZNF616,0.021142449550481116
ZNF836,-1.0411404841678429
PPP2R1A,0.5183908183147549
ZNF766,-0.6360587631139026
ZNF480,-1.2928981046532206
ZNF528,-0.07452626135429459
ZNF808,-0.8944028460224526
ZNF701,-1.1029622943073571
ZNF83,1.1648121512059346
ZNF611,0.6016773580595601
ZNF600,-1.920702894156502
ZNF28,-1.0277045176512827
ZNF468,-0.4878367580767793
ZNF320,2.138519803580171
ZNF816-ZNF321P,1.2455126630209825
ZNF816,-0.9180411457274229
ZNF160,-0.2077484849510096
ZNF415,1.1440675258035409
ZNF347,-0.8521718874629348
ZNF665,-0.6411069112064641
CTD-2245F17.3,-1.7316646815520678
ZNF525,-1.031506729325162
ZNF845,-1.9477357724925792
ZNF765,-1.2927420595897907
ZNF761,-0.5801173748196646
ZNF813,-1.714236433950221
