,Eigen,Degree,Between,Between Sub,RWR,RWR Sub
AFG3L2,0.001009781561805795,0.0010602579961123874,1.0419464657097089e-05,24.980088860924536,5.816168545227833e-05,8.413279424036765e-05
AQP9,0.002709469190259978,0.003180773988337162,3.138272744244325e-05,63.54631860721216,0.00010979415510890638,0.00014579120328461626
MTX2,0.00031053010748512074,0.0005301289980561937,2.461879671268119e-06,4.920330287136964,4.289934419400293e-05,6.866511625251954e-05
CLCN3,0.0021436469835446658,0.0008835483300936561,0.000214481730428281,20.88554052423627,6.38982855073603e-05,8.288759554720947e-05
GSK3B,0.00908394772175979,0.005124580314543206,0.00011198434642814435,506.747459996912,0.00015990409679060658,0.00018828605268780634
TUFM,0.002348960106304732,0.0035341933203746245,0.00010765303763106498,149.2844489513808,0.00012822556693667316,0.00014395911544585528
C6,0.0008025529270109241,0.0010602579961123874,9.863401387417226e-06,16.036797729439943,5.835754348587236e-05,8.241497597947367e-05
USP30,0.00035313871593955,0.00035341933203746247,3.0062684855923155e-07,0.7995363908700502,3.657437747011325e-05,6.224401127053348e-05
SGPL1,0.00041570326574427404,0.0005301289980561937,1.494368913660569e-06,3.9399017775933034,4.0974456686935967e-05,6.811174421994786e-05
PTRH2,0.0010327590692933248,0.0008835483300936561,9.63900651446095e-06,41.98077807035303,5.238861138221868e-05,7.763135310938898e-05
SLC8A1,0.0003322100911308872,0.0007068386640749249,5.29265871378848e-06,17.403237527734884,4.890420610337962e-05,7.535151887390416e-05
TSPO,0.0014621179594825617,0.001590386994168581,1.1829609904333583e-05,35.85537400663716,6.916214117080852e-05,9.734476380829094e-05
CKMT1B,0.000267323056636022,0.00035341933203746247,7.352151086156102e-07,1.639363400369483,3.7543481017611196e-05,6.366315306342075e-05
CKMT1A,0.0006070258775699877,0.0005301289980561937,3.7774395767554535e-06,13.14950474786593,4.290335189558545e-05,6.84481857248525e-05
ALDH5A1,0.0006228908564260524,0.0008835483300936561,1.1853355825280199e-05,41.694015241440326,5.7544522305637356e-05,3.2557660738043347e-05
NDRG2,0.004221129307707064,0.002120515992224775,7.23588133599445e-05,118.57738124692276,8.765232620352095e-05,6.109478213146965e-05
TRMT2A,0.00020403495578715357,0.0010602579961123874,7.326931394527711e-06,23.521459268203582,5.8462596916722164e-05,3.235403988240871e-05
ANKRD1,0.0016584656374721584,0.0033574836543558933,4.1536646345582264e-05,55.787976898541466,0.00012832837100856855,7.649435983953293e-05
TMOD3,0.0004001319987081951,0.0007068386640749249,3.521183499806069e-06,7.360139071061468,4.8248715202714356e-05,2.382248875275195e-05
PTBP1,0.006911763111077998,0.00724509630676798,0.0002327001888306627,757.360885288421,0.00022018166139216823,0.00022023593254268274
SPRY2,0.0044694939778802305,0.0017670966601873123,3.3982455558947384e-06,6.698097500952772,6.999467414989488e-05,9.54436826191298e-05
QKI,0.008820135580212385,0.0084820639688991,0.0004257570147165238,1165.8371168876452,0.00026239832450581,0.00023001859785378256
FGF6,0.007518759969222459,0.003004064322318431,3.77484740859801e-06,9.365267276119376,9.740121903327958e-05,7.33417662878629e-05
PHF3,0.0010363069333578431,0.001590386994168581,8.202263818951279e-05,122.32376031467422,0.00010407711073612025,7.902747661429209e-05
SDC3,0.007768599817375543,0.005477999646580668,7.985387451970505e-05,384.229095759248,0.00016657981589815926,0.00020348714393695383
CD1E,0.00896494446006425,0.004594451316487012,3.023075075463348e-05,63.69156296676078,0.0001348994090153515,0.00016938493196002956
LAPTM4B,0.0017549797319435412,0.0014136773281498499,8.558411851448082e-06,31.909555360362816,6.906226459899309e-05,9.306054045389318e-05
PNPLA3,9.908602077840315e-05,0.0005301289980561937,4.644936492727915e-06,11.040921369078822,4.870803593840341e-05,7.861970108862719e-05
PDC,0.0005840304387428282,0.0012369676621311187,5.8316996944829515e-06,11.059769759267999,6.375897124405082e-05,4.059920374175094e-05
EYS,0.001049949168375962,0.0008835483300936561,2.4184851294483244e-05,71.36532804427522,6.0307604663772486e-05,3.964638978238535e-05
EHD2,0.001030939199547049,0.0019438063262060435,1.0623131318781829e-05,24.71465154215608,8.262563585069751e-05,0.00011388604427078673
ALG10,0.0002968168260993751,0.00035341933203746247,2.298073249574399e-07,0.5011072315400963,3.621739691337014e-05,6.105872427518548e-05
ALG10B,0.0002968168260993751,0.00035341933203746247,2.298073249574399e-07,0.5011072315400963,3.621739691337014e-05,1.0365922653015821e-05
SRP19,0.00018844764371097402,0.0005301289980561937,2.579369077759672e-06,7.9570911037287555,4.2203441029555014e-05,1.4903836508145285e-05
SPCS1,0.0007406810710962268,0.002297225658243506,8.939155567636428e-05,250.98364138927656,9.721281455340452e-05,0.00012729498367559705
KLHL7,0.00024281945096132427,0.0008835483300936561,1.1620922347290794e-05,17.47489737937303,5.6200904211751396e-05,8.26144281311554e-05
EXD2,0.00011070127887154502,0.0005301289980561937,6.499906516832067e-06,38.189770660578155,4.724081588124112e-05,7.493831243180419e-05
TARSL2,0.0013158475556715762,0.0014136773281498499,1.3071462609819617e-05,10.690554113921651,6.466404281034998e-05,3.73620363118392e-05
SRP68,0.00021032708998859037,0.0008835483300936561,3.90983617067241e-05,2.1985073348760715,7.004199397540803e-05,8.234328837778817e-05
FADS2,0.00023301352199021382,0.0010602579961123874,7.512020656352954e-06,12.993656781371179,6.189897166419985e-05,9.408754386948029e-05
TMEM258,0.0004646089985203018,0.001590386994168581,4.770975339244697e-05,125.7946420064218,7.762945806601552e-05,0.00010258891132228372
SRP72,0.00013708514329897794,0.0007068386640749249,3.107631647519196e-06,3.74571321966668,5.048008217172235e-05,2.4116378644332235e-05
ABHD5,0.0008055756725575455,0.0007068386640749249,4.594522454641195e-06,5.537519055786487,4.8386001048999775e-05,2.198127624974778e-05
VSTM2A,0.0005655328140573537,0.00035341933203746247,8.555432745470642e-07,1.932824278691765,3.585477434753782e-05,8.946904091486131e-06
PRPH2,0.00037222287996851495,0.0008835483300936561,7.668108455423846e-06,15.26848964047589,5.654852292330096e-05,8.527610680253886e-05
GPAM,0.0008080945466128945,0.0014136773281498499,4.444962526357363e-05,71.98057378097398,8.11076674470425e-05,0.00010679880078164233
ACSL4,0.0017118419594387535,0.0014136773281498499,1.9025275723930858e-05,48.235630235431586,6.65009049363736e-05,9.647929126043082e-05
MTTP,0.0003435259745997587,0.0010602579961123874,5.07789175706809e-06,5.598962518000922,5.900601245783753e-05,3.394295698604831e-05
BTN1A1,0.00013113239282067966,0.00035341933203746247,1.9654328292293586e-06,4.748920560826708,3.912774652587793e-05,6.544779538740877e-05
ENSP00000452549,0.000284499035714683,0.001590386994168581,4.119167927138397e-05,150.3475405339143,8.232125128969843e-05,5.182944168546703e-05
NDUFAF4,0.00011538530242514922,0.0008835483300936561,3.7508059873557684e-05,21.542830697309544,6.961557398924917e-05,9.878383744870605e-05
ACPT,0.0004988606412240876,0.0026506449902809685,5.024629320969778e-05,73.68698347662114,0.00011698152306616625,7.342291895873076e-05
RPE65,0.00039804568620183675,0.002297225658243506,6.010215361871816e-05,99.02165851459652,0.00011187315629658894,0.00015046678160397125
ABCA4,0.0005477156501936082,0.0019438063262060435,4.221360389861558e-05,90.6422235959362,9.752669407157928e-05,0.00013499297791241978
GMEB2,0.002025123336419963,0.0028273546562996997,0.00010432712106590443,219.89708011221575,0.0001492323683953099,6.785903174794217e-05
PLEKHS1,0.00029877705301171114,0.002297225658243506,0.0004970561995379698,340.18006903441693,0.0001674161361489167,0.000128224318371691
AWAT1,9.852849858955178e-05,0.0005301289980561937,5.281301686449146e-06,12.114254344641907,4.945502465122725e-05,2.8208574060537938e-05
TMPRSS11A,2.9045835008805105e-05,0.00035341933203746247,1.1561186362673938e-06,0.01160343845299771,4.100890446218341e-05,1.1736332973349345e-05
CLDN7,0.004077389985489298,0.00424103198444955,0.0001278861797421899,188.34866635283916,0.00016377322376573257,0.00018779962493430997
EPS8L3,0.0007139301773516682,0.0017670966601873123,2.1014943684590217e-05,51.91171703696111,9.193173972566656e-05,8.068886913259947e-05
BCL7C,0.00019424493507370382,0.00035341933203746247,8.910878315577119e-08,0.3232339258601663,3.6622351040476055e-05,8.432457566360666e-06
BCL7B,0.00042872780229626637,0.001590386994168581,1.3967920359060607e-05,23.59103696283945,7.824874550386711e-05,4.772674540160369e-05
BCL7A,0.0002700229841158134,0.0007068386640749249,2.8796484693169965e-06,6.161583675395254,4.843630301307936e-05,2.284584457062145e-05
ANTXR1,0.000804123173354801,0.0008835483300936561,1.7052165735626699e-06,6.30126154685973,5.061740084288202e-05,7.691220917364124e-05
TSPAN13,0.00018158732903175533,0.0005301289980561937,2.580691724847112e-06,0.6772737701971027,4.5897994747928626e-05,7.055960833406976e-05
ARHGAP1,0.001666291781308323,0.0017670966601873123,5.9375757351615056e-05,219.624012641476,8.481584250587024e-05,0.00010013834207478481
VNN2,0.0007315923104355282,0.0005301289980561937,5.245873972922854e-06,0.04308124360078475,4.9066591100506406e-05,7.174878090082597e-05
NEGR1,0.0004675120652763326,0.002120515992224775,4.3158038073363414e-05,163.92077652607418,0.0001074159258969115,0.00013194053672997545
CPM,0.0011543939598699974,0.001590386994168581,5.293971647118366e-05,195.77637212604668,8.242837198159017e-05,0.0001091682681632313
TECTB,0.000527894485734142,0.0017670966601873123,6.670546351502226e-05,132.67229341394318,0.0001086763448425206,0.00011957672403041231
IL2RB,0.01784443221242713,0.008128644636861637,7.847469516073496e-05,237.59116508627773,0.00022054549573099534,0.000258007265998335
G0S2,0.00015902178343041106,0.0005301289980561937,2.6496948315248024e-06,3.2368816684834463,4.310100456708336e-05,1.7202423196723374e-05
CYTIP,0.0019205283773359432,0.001590386994168581,1.3679835323265848e-05,28.206193367622188,7.225120796403565e-05,0.00010425045212216857
THTPA,0.0001709595005697519,0.0007068386640749249,2.8344452723688767e-06,5.618189387865608,4.850285419341535e-05,1.817725340437314e-05
BVES,0.0002995698934738421,0.0007068386640749249,2.5541423909179987e-06,7.353399501054667,5.0732729562611226e-05,7.938745677042714e-05
ZNF398,0.0011772194042454988,0.001590386994168581,1.3732889644660517e-05,71.30481192298528,7.202023453967038e-05,4.422302875473253e-05
AGK,0.000559014562711827,0.0017670966601873123,4.911328432641214e-05,119.72544102326907,9.725016633278756e-05,0.00013511183334244083
ASNS,0.0016628067918688387,0.0010602579961123874,5.181859906392103e-06,3.7491595574311622,5.6959012158259854e-05,2.861786865399658e-05
YARS,0.00470836141199801,0.006008128644636862,0.0002969441329816507,1041.4654479935252,0.00019917214778282855,0.00016486463611371964
YWHAB,0.006770763520830504,0.003180773988337162,4.5007706630013595e-05,150.59477894217306,0.0001133618679112264,0.00013900343391838626
TULP1,0.0002932970589049028,0.0005301289980561937,4.365651855846709e-06,12.704124450093962,4.510944508109299e-05,7.221954554801049e-05
ARRB2,0.009197658921806493,0.006361547976674324,0.00011110989659359904,381.57642957035057,0.00018758214534347393,0.0002256339016920253
CTRB1,0.0008317041448666307,0.0012369676621311187,1.3407485797751107e-05,17.274872699333663,6.36095773039106e-05,3.407863569700993e-05
MAP3K7,0.004373587472493582,0.0024739353242622373,3.479305485480653e-05,107.63882019480803,9.274782062451798e-05,0.00011445577690698195
CSK,0.01424784377613733,0.009012192966955292,0.0001211865270314601,406.22104795125915,0.0002495702897242047,0.00029849709519556687
CLCN6,0.00019262785099818981,0.00035341933203746247,7.354944984302914e-07,2.890513434854585,3.700540088161388e-05,6.0114833423636284e-05
BRAF,0.005422403710306793,0.001590386994168581,6.711228726620997e-06,19.106698582435584,6.915769653393265e-05,4.0898508324806856e-05
KCNJ3,0.002055437430649176,0.0014136773281498499,8.943675529384473e-06,7.472486343749967,6.312217891653179e-05,8.736560795294702e-05
PABPC3,0.00037967375840458113,0.0007068386640749249,2.09937926600682e-06,8.452509857458102,4.70422618886462e-05,1.9211758008886483e-05
YWHAH,0.002465281277112904,0.001590386994168581,5.231365613869494e-06,20.242076064115917,6.795628656299016e-05,9.288600735212942e-05
AKAP9,0.00031094861721076684,0.0008835483300936561,5.1138039159789126e-06,17.368122354341295,5.5329049930643955e-05,8.102225508262679e-05
GRK5,0.0020737786349565154,0.0019438063262060435,7.2618064990095914e-06,20.65312685765942,7.351935820076653e-05,0.0001053495489293169
MRPL47,0.00024811458435912567,0.00035341933203746247,2.0008710416584864e-07,0.5848085537574707,3.682485668957015e-05,6.168487817996234e-05
PFKP,0.004100354446093771,0.002297225658243506,1.3762576759804224e-05,40.72378176595284,8.871356000949619e-05,0.00011185902803453253
TNNC2,0.0018115469655957,0.0008835483300936561,2.269954274639995e-06,8.675750772150687,5.163145890135898e-05,2.515964658304198e-05
PRKAG2,0.005455181226318045,0.004947870648524475,8.677490525885021e-05,303.97060381982686,0.00016565623952055186,0.00015845797190783707
CKB,0.0029592784855467665,0.0019438063262060435,2.2843340524291942e-05,7.293172963333575,7.927580360530433e-05,4.889843950932445e-05
PKD2,0.0009717978492375783,0.001590386994168581,1.0460102019885724e-05,35.202606460475955,7.031243390776427e-05,0.00010061343853733787
SERPINB5,0.01317952194842789,0.005124580314543206,5.8848551119699346e-05,132.57271638785542,0.00014781978050264186,0.00012554827302231711
THOC1,0.0003555121629303086,0.0012369676621311187,9.728719686801182e-06,20.889241023288097,6.198386648288435e-05,2.845559423863987e-05
LPCAT2,0.00014204145414275306,0.00035341933203746247,4.4595632429861195e-07,0.5295761342102221,3.749138720401508e-05,6.172758275446057e-05
MORF4L1,0.002343363712552212,0.0037109029863933557,0.00010426403809103489,310.9941512972271,0.0001384004182411543,8.528712288950479e-05
NUDCD2,0.00011829037485654542,0.0007068386640749249,1.3562328123167134e-05,6.068987908205603,5.988214083761503e-05,2.824546382181662e-05
ABCC9,0.0004096714565785303,0.0005301289980561937,5.720609057474856e-07,1.2321669491793166,4.118622603025757e-05,6.56168738133018e-05
PDLIM3,0.0002166332752445584,0.00035341933203746247,2.918823930105173e-07,0.532491754191766,3.670630987117334e-05,1.0376083061441131e-05
SPTBN1,0.00334392306103335,0.002297225658243506,1.6477940034056884e-05,29.798410643451188,8.886704838621199e-05,0.0001202095651688593
MYBPC1,0.00016431237168329515,0.0005301289980561937,5.3812796244548425e-06,4.21126903758029,4.577816574746523e-05,1.5161270672412128e-05
RNF4,0.001198956090224609,0.002120515992224775,7.96206947368304e-05,8.220617098638012,9.554440905222214e-05,5.233732210769556e-05
TMOD4,0.0012041665182313385,0.0008835483300936561,2.060919200680929e-06,7.0190069952225125,5.153991888086454e-05,2.3907786006882346e-05
NEB,0.000784865640771916,0.0007068386640749249,6.21979209807923e-06,7.8365146490512725,4.843119691848741e-05,2.0676512863412766e-05
BTN2A2,0.00011196118432879674,0.00035341933203746247,2.3423497769548676e-06,1.3927748584231927,3.935448066702152e-05,6.372361475972322e-05
CERKL,9.740699208039561e-05,0.00035341933203746247,1.2873264697872571e-06,2.8750167794976855,4.0624001887787096e-05,1.627742748157472e-05
LILRA1,0.0013832587741571586,0.001590386994168581,6.5669908555544275e-06,5.258583023028836,7.054585664588266e-05,9.859270053704585e-05
AP1G2,0.000730502335963169,0.0017670966601873123,9.460169599716059e-06,35.89069929985149,7.653210954268343e-05,0.00010777809289801586
SERINC2,0.00014925715312329572,0.0010602579961123874,4.0409970014367094e-05,88.24582393147253,8.134522780682333e-05,3.3960170966303235e-05
MRPS24,0.00013887715143018806,0.0005301289980561937,1.9113512572860355e-06,4.605223250562208,4.398689524300914e-05,7.1332077200795e-05
MRPL24,0.000921126026810487,0.001590386994168581,3.0752184504137125e-06,8.818758706349008,6.879773794132401e-05,9.158388664957365e-05
ZNF205,0.00020570913076286803,0.00035341933203746247,1.0789647052232154e-06,1.8327438683216717,3.633987916741827e-05,1.0269175695125836e-05
EMC2,0.0006653879268816354,0.0007068386640749249,3.2042775185164347e-06,1.2821056137512716,4.580017855232558e-05,7.042534344142149e-05
NOP10,0.0005855016768361831,0.002297225658243506,1.953474038472177e-05,56.20270861473013,9.389553530144912e-05,5.1288788800827235e-05
UBL4B,0.00042409084898089786,0.0007068386640749249,6.888049137178954e-07,2.555844790404444,4.531555893139712e-05,1.6940759063577575e-05
CLECL1,7.387361581159317e-05,0.00035341933203746247,6.293226471676291e-07,3.983934880605463,3.83517937151752e-05,6.626415784426713e-05
SRPRB,0.0006328863340194491,0.0010602579961123874,1.2292164965076943e-05,7.7985135600525775,5.8127594714749575e-05,7.900109143722522e-05
NEU2,0.00026201834124826807,0.0014136773281498499,3.3298652239347064e-05,75.10048009630671,7.606892904170466e-05,5.7898306506158094e-05
ST3GAL2,0.0006081287278299133,0.0014136773281498499,1.3426851499887535e-05,11.003657750024697,7.865067573129344e-05,0.00011075208414107735
AGMAT,0.00024600725355394506,0.0008835483300936561,5.652783830189486e-06,10.243569038957107,5.847237163079452e-05,2.7410709097973926e-05
CHMP4A,0.0027757567592736083,0.0017670966601873123,6.1811495787984345e-06,13.092258475283373,7.207156869339013e-05,9.459818105356375e-05
IGFBP2,0.0042635286205838984,0.001590386994168581,8.480006643963543e-07,1.593337975316696,6.349499364167661e-05,3.711985759581794e-05
FREM2,0.0017462624985442275,0.0007068386640749249,2.7664902771582447e-06,4.702153994910284,4.490418653870118e-05,1.8041629608478867e-05
PROKR2,0.0015482812068284557,0.0017670966601873123,3.5930665793375794e-06,11.230027887745933,7.13177480344512e-05,9.712517835328711e-05
SLC46A3,5.977023582743746e-05,0.0024739353242622373,8.989056241619694e-05,210.17198898953959,0.00021004422126264793,0.0002722924970416616
GPR50,0.00030452634506586656,0.0008835483300936561,9.485357173343896e-06,45.808125096439845,6.272593397555192e-05,9.189101812475642e-05
OTOP3,8.74754996457343e-05,0.0005301289980561937,4.483606145376026e-06,10.115231670528994,5.4428441239976375e-05,2.444689335321732e-05
SERPINA12,0.00043974057259826604,0.00035341933203746247,1.7923709620666467e-07,0.22361932705870208,3.5897949540355854e-05,9.072827085129174e-06
FAM3C,0.00046588139551282146,0.0017670966601873123,3.335638382681811e-05,28.026579811042847,8.487238723196689e-05,5.625859206085303e-05
GPR1,0.0002631935381832043,0.0005301289980561937,1.0876226749131175e-06,3.4621731537925777,4.2693514054333e-05,6.641938023974746e-05
TANC1,0.001116660913780433,0.0019438063262060435,2.2037207958565278e-05,71.83552889668384,9.008755884949715e-05,5.955800170297756e-05
C2CD4B,0.00013701213778350243,0.0017670966601873123,7.938304368558645e-05,108.63834298640334,0.0001175734110458674,9.242289794558938e-05
PLEKHF1,0.0008863016440322716,0.0024739353242622373,0.0002982374677980323,1007.9659989726948,0.00014817359769307047,0.00014697542066692768
C2orf27B,4.2378262110362094e-05,0.0005301289980561937,1.2006848935453723e-06,5.540069918789554,4.7398183563878733e-05,2.3648972366911864e-05
PIK3IP1,0.00018886349688941484,0.0008835483300936561,1.5967440260339244e-06,11.725383015241034,5.419796580541524e-05,2.9526733043801005e-05
CCNC,0.0009468820015222543,0.0007068386640749249,1.8777447686457658e-05,68.86431659980347,5.358454341306782e-05,2.086428795841829e-05
CDK19,0.00017354480849479792,0.00035341933203746247,3.3469875754772654e-07,1.8692333107855887,3.886449979130795e-05,1.1628506501135925e-05
FAM120B,0.000245289710870274,0.0005301289980561937,3.7646839379963414e-06,0.7510660214734426,4.688076899938309e-05,1.2429179812648213e-05
MED30,0.0004054631054572276,0.0008835483300936561,1.6167493950499926e-06,7.196327721895089,5.082709689175678e-05,2.3403959998796755e-05
LIPG,0.0009248138866933311,0.002120515992224775,6.602654076321331e-05,61.767196978897346,0.00010693557900060384,0.00012759965272679413
SERP2,9.145839229397079e-05,0.00035341933203746247,1.79511129135189e-06,4.243476690977418,3.9368968478448255e-05,1.4292252069669657e-05
KANK3,0.0003359988581310156,0.0008835483300936561,4.384428433264255e-06,10.85533797795663,5.149181009031485e-05,2.2607270053763892e-05
MED29,0.00022520848086144717,0.0007068386640749249,6.512691337822693e-06,25.35222983591224,4.905926761689546e-05,2.1334569980193224e-05
MED11,0.0001842813961149094,0.00035341933203746247,4.1496673442969216e-07,2.366041838372741,3.7354598838292656e-05,1.0186947322318506e-05
TIMM10B,0.0002099088283560143,0.0008835483300936561,1.563143645971991e-05,10.578005754472574,5.8910055614279976e-05,7.728510284524102e-05
GTF2IRD1,0.0008095216858054679,0.001590386994168581,1.0594141056622866e-05,4.991239426519415,8.14138562427027e-05,3.950701387874808e-05
VOPP1,0.00010099484973617272,0.00035341933203746247,5.197235199277725e-06,11.059511937076344,3.929490880554618e-05,6.735822541197546e-05
SRPR,0.001746675655039055,0.0024739353242622373,1.952791920130607e-05,59.86420695345328,9.213620949365676e-05,0.00011447611370288929
PDP1,0.00031550546596973187,0.0007068386640749249,2.7304844458296863e-06,9.843687641682745,4.871873988535692e-05,1.802191733803705e-05
ACOT2,0.0013511058644658418,0.0012369676621311187,2.2532367376678165e-06,3.5793979799510263,6.1924485794109e-05,3.454248384733721e-05
ECHS1,0.0013587944934699305,0.001590386994168581,2.111007730338033e-05,52.92793379144413,7.364353552865332e-05,4.769188231592323e-05
PDK2,0.003413183792213206,0.001590386994168581,1.8542489028082047e-06,4.423077020420988,6.556065691598307e-05,3.912184256705019e-05
CYB561D1,0.00013526835886069143,0.0010602579961123874,3.4570074623310377e-06,12.68622811286423,6.375408150269511e-05,3.197001233108662e-05
BIK,0.0029214082709469484,0.001590386994168581,1.9753562969840406e-06,6.167430236742725,6.489328606905598e-05,3.9537886853100456e-05
SEPT12,0.0001582944878736264,0.0007068386640749249,2.933862679985563e-06,3.264638156885368,5.0466963485999426e-05,7.387912142783586e-05
LYPD1,0.0007844703975813277,0.0008835483300936561,9.035981636714137e-06,31.39059330644681,5.251803956051447e-05,8.203983382901532e-05
PDCD1,0.007391476233516406,0.003004064322318431,9.438433401660241e-06,42.226774214837015,9.660586987430083e-05,0.00012536321061812984
NRN1,0.00022785510173641062,0.0012369676621311187,2.137573299995672e-05,56.580668576979924,7.200608224281404e-05,8.850872829225886e-05
MDGA1,0.0009241343874188626,0.0007068386640749249,4.543971743703149e-06,27.77353224202513,4.663233590211352e-05,7.167381448078614e-05
PRND,0.0005172210837998815,0.0010602579961123874,7.140620822171295e-06,40.73820269888611,5.7767249761809864e-05,8.47701153545059e-05
RPL39L,0.0002640526763658775,0.0007068386640749249,2.993313946035123e-07,0.9254925236062121,4.5392003742814796e-05,1.8354224117314026e-05
GNS,0.00014855513996874447,0.0005301289980561937,5.789794113546849e-06,11.86809018703204,4.4914662760359286e-05,1.871006804645692e-05
SLC25A37,0.0002669431665390306,0.0007068386640749249,8.928275259917417e-06,19.20118730978639,5.3075056376994316e-05,3.064456469539115e-05
STK11IP,0.0018174753489436097,0.0012369676621311187,1.1808031409046965e-05,48.774083763220894,6.24308186088622e-05,9.160823828583444e-05
C6orf120,0.00021644849922892531,0.0005301289980561937,2.4848429902011553e-06,7.084750516182391,4.21036512157487e-05,1.4468463634442866e-05
IST1,0.00023503613922294932,0.0007068386640749249,5.092162378598668e-06,3.5933985842131686,4.82497865471678e-05,2.161676133791631e-05
AP1B1,0.0008186866509509641,0.002297225658243506,1.929116727472699e-05,83.52265083157381,9.093175909654405e-05,0.00012318364974467754
AP4B1,0.00047642888627469614,0.0017670966601873123,1.3227598749206403e-05,49.69968569444413,7.790213372660005e-05,0.00010679415712203699
PTGES2,0.0013040797597594538,0.002120515992224775,2.8184685218758256e-05,102.5499512923218,9.103976008136789e-05,0.00012292127215556649
HEPH,0.000707782861749317,0.001590386994168581,3.1495314584256244e-05,57.40564811557352,7.840070052989823e-05,0.00010655690814656069
FRK,0.004711603297775542,0.002297225658243506,1.1499537021647963e-05,32.80076711907199,8.344970113552007e-05,5.7418625766530456e-05
ARSB,0.0003786179498979497,0.0007068386640749249,7.185568860527772e-06,9.626225498480956,5.012432569403886e-05,7.402982006173344e-05
CTSC,0.0020106399045706964,0.002297225658243506,4.515023490520957e-05,85.97908144573601,9.570694706745336e-05,0.0001327384405231328
TRAPPC1,0.000636536586321872,0.0014136773281498499,0.00010386068887301218,200.8603607772582,7.965869815253511e-05,5.523192117805517e-05
PLA2G6,0.0002838447638522529,0.0007068386640749249,1.6356873568071857e-05,59.97958527189636,5.794498129383743e-05,3.451539224114692e-05
SYNGR4,0.00015768042575018258,0.00035341933203746247,5.652910017327516e-07,2.072067173466401,3.696364619929258e-05,6.149166626744856e-05
RNASET2,0.0003180065640162579,0.0007068386640749249,1.570366042266189e-06,3.3992248147728117,4.602481387645923e-05,1.9333536553710095e-05
TMEM160,0.00014167343824723091,0.0007068386640749249,2.612927678431222e-05,4.676065593872184,6.131435751733686e-05,2.8919157089045485e-05
NKAP,0.000581994932673959,0.0012369676621311187,1.349916900504483e-05,29.584798120056117,6.319193710035584e-05,3.54413534492089e-05
CCDC69,8.536931775807918e-05,0.00035341933203746247,4.973557514536171e-06,0.043405460806835425,4.42651209825008e-05,1.044424261379964e-05
GM2A,0.0001438666276984203,0.0008835483300936561,2.1534715251084496e-05,34.980667489004844,7.36289237576226e-05,3.0760810131249835e-05
PANK2,0.00011083672505744157,0.0005301289980561937,4.506626784158447e-06,2.4781649405617556,4.671280984982962e-05,1.839516429046228e-05
CETN3,0.0005551833692370213,0.0014136773281498499,2.4872719025309414e-05,43.72295327305729,7.348886272407284e-05,4.4263294742044756e-05
PRTN3,0.006432818610717736,0.003180773988337162,8.840098222747693e-05,69.3400792051749,0.00010942350251721722,0.00013628591628569384
RNASE3,0.00347665699481133,0.002297225658243506,1.5762315277000693e-05,18.722925153043228,8.618676425627257e-05,5.687182611467824e-05
RNASE2,0.003423165758837062,0.0037109029863933557,3.616362803880964e-05,32.18837981324393,0.00012463196198211543,0.00010010266311942093
TPD52,0.00036095000553610436,0.0008835483300936561,6.87988059648033e-06,4.058103353155914,5.491984468120312e-05,2.6572376696453265e-05
AP3S1,0.00028791556047256216,0.0007068386640749249,2.496889417478462e-06,10.100889834749083,4.818076551108023e-05,7.115949950620268e-05
PDE8B,0.00047463528881888726,0.0007068386640749249,2.7047091809211e-06,9.160098778827988,4.541443200783948e-05,2.002173233675485e-05
PLAC8,0.0002579187251507062,0.0014136773281498499,4.5272962710873744e-05,53.893811895981585,8.330398605298991e-05,5.037137263577512e-05
ATP13A2,0.000239267714723548,0.0005301289980561937,2.9764909226099634e-06,9.488593536113674,4.3773549137662936e-05,6.81104233406178e-05
CREG1,0.0004559426159429932,0.0014136773281498499,1.230121190711278e-05,35.386611907014405,6.861911920054257e-05,4.8098754041925104e-05
TBC1D8B,0.00034866149495466374,0.001590386994168581,6.963388178407042e-05,344.69828014558385,9.703832007954536e-05,6.941398216998481e-05
HSPB4,0.000573386050072964,0.0007068386640749249,1.0821922017935363e-05,28.794207725715694,5.248386494702765e-05,2.0243233192930053e-05
CRYA1,0.000573386050072964,0.0007068386640749249,1.0821922017935363e-05,28.794207725715694,5.248386494702765e-05,2.0243233192930053e-05
AP1M1,0.00391954949205193,0.0035341933203746245,7.306537884952783e-05,174.2045259452977,0.00011963554215831338,0.0001618922920147514
FLVCR1,0.0003013435243194211,0.0008835483300936561,1.5620338348341867e-05,8.751115016218783,5.694148386931898e-05,8.160734882983053e-05
ENSP00000423309,0.0004164924667123721,0.0019438063262060435,8.48167698557482e-06,11.564302030859835,8.012561055830255e-05,4.303553880644181e-05
ZNF713,0.00010596150747735133,0.00035341933203746247,5.834118742518746e-07,2.7405073704621237,3.7006399774628147e-05,9.096943034008439e-06
POLR2M,0.00011578237519738072,0.00035341933203746247,1.6223007867348795e-07,0.46707166679306605,3.61764746001556e-05,8.227866720677271e-06
ENSP00000432614,0.00014015135540995757,0.0005301289980561937,3.8258464416304075e-07,1.9432909377476517,4.179930347362599e-05,1.558419891421904e-05
FLCN,0.0012906825475872063,0.0010602579961123874,8.815606637199605e-06,44.39711174714702,6.037592992400718e-05,8.535947271562025e-05
