,Eigen,Degree,Between,Between Sub,RWR,RWR Sub,eigen_pvalue,degree_pvalue,between_pvalue,betweensub_pvalue,rwr_pvalue,rwrsub_pvalue
SLC44A4,0.0004226671992398,0.0010602579961123,2.659611522105294e-05,42.87900173610279,8.383447888604487e-05,0.0001310986712582,0.865540812720848,0.6911660777385159,0.4767835689045936,0.5088360424028269,0.5731450530035336,0.3620729681978799
SLC25A20,0.0001523710407685,0.0007068386640749,3.966956180718995e-05,8.43938575013229,6.565415662868312e-05,8.233999666516813e-05,0.9653344522968198,0.7985865724381626,0.4237171378091873,0.684040812720848,0.6940098939929329,0.6039090106007067
SEP15,0.0002609940147888,0.0007068386640749,1.8017988499814476e-06,5.680277609724372,4.859990176515658e-05,2.385641753853793e-05,0.9265777385159011,0.7985865724381626,0.7704372791519435,0.7194478798586572,0.7254314487632508,0.7176888692579505
CRYL1,0.0001555763543404,0.0003534193320374,8.072002493982295e-06,14.027373254970708,4.43957090623033e-05,2.1600597360061474e-05,0.9642409893992933,1.0,0.6242446996466431,0.6344498233215548,0.7379302120141342,0.7228909893992933
UBE2S,0.0016392411268742,0.0015903869941685,1.3893308275602811e-05,56.511886239834936,7.024505856029653e-05,3.940407100021801e-05,0.5779554770318022,0.5865724381625441,0.5598390459363958,0.47489911660777384,0.6836538869257951,0.6918121908127208
PTTG1,0.0011444051619367,0.0008835483300936,7.249780791506109e-06,37.34746712354521,5.124638892059285e-05,2.3360956700953176e-05,0.6709655477031802,0.7393992932862191,0.6362376325088339,0.5254719081272085,0.7190204946996467,0.7187855123674912
ACSL6,0.0006418942191081,0.0008835483300936,1.0552064078940487e-05,16.482957910210715,5.447983994346335e-05,7.847637536575534e-05,0.7952385159010601,0.7393992932862191,0.5932132508833923,0.617787632508834,0.7121166077738516,0.6363800353356891
AIMP2,0.0004994888855383,0.0007068386640749,8.22016104743628e-06,42.7271646973946,4.88785160168178e-05,7.264846652514592e-05,0.8386326855123675,0.7985865724381626,0.6221628975265018,0.5092777385159011,0.7247121908127209,0.6584148409893993
TIAL1,0.000996032312598,0.001943806326206,3.365038996438426e-05,156.93305194697987,8.596894268073729e-05,5.0184571520485e-05,0.7046535335689046,0.5279151943462898,0.44567897526501765,0.3451772084805654,0.5621849823321555,0.6799996466431095
IDH3B,0.0003101754402378,0.0017670966601873,3.98749163015845e-05,119.97900178882166,8.673356914193071e-05,6.646218732324118e-05,0.9079975265017668,0.5553003533568904,0.42303710247349824,0.3793666077738516,0.5585924028268551,0.6654772084805654
SYCP3,0.0001969195645397,0.0003534193320374,8.816044581024435e-07,2.928904119271725,3.8121717255055896e-05,9.318849565355704e-06,0.9494286219081272,1.0,0.8273835689045936,0.7733349823321555,0.7652259717314488,0.7676696113074205
UBL5,0.0001942916548915,0.0007068386640749,2.8010960095915606e-06,11.117755594108482,5.263506036976728e-05,2.050444689495096e-05,0.9503909893992933,0.7985865724381626,0.731580035335689,0.6577538869257951,0.7159547703180212,0.7257053003533569
TM7SF2,5.268646147456416e-05,0.0003534193320374,5.0986524106509736e-06,13.09429229565537,4.504241385451521e-05,6.726284124080069e-05,0.9932079505300353,1.0,0.6736968197879859,0.6414401060070671,0.7358913427561837,0.6646782685512368
KDM6B,0.0003431239456576,0.0010602579961123,4.652338200744377e-06,24.53134536011971,6.059739075013796e-05,3.301745107002578e-05,0.8955049469964664,0.6911660777385159,0.6830376325088339,0.5742918727915194,0.7013247349823322,0.70071925795053
JARID2,0.0002836646085761,0.0007068386640749,2.690672241864534e-06,14.105425163332107,4.941239694967977e-05,2.1289185087954348e-05,0.9179,0.7985865724381626,0.7352563604240283,0.6338743816254417,0.723387632508834,0.7236729681978799
KDM5C,0.0002836646085761,0.0007068386640749,2.690672241864534e-06,14.105425163332107,4.941239694967977e-05,2.1289185087954348e-05,0.9179,0.7985865724381626,0.7352563604240283,0.6338743816254417,0.723387632508834,0.7236729681978799
PUF60,0.0002248609595705,0.0005301289980561,1.2509829151167793e-05,32.52199407605298,4.449123468809081e-05,6.677536193288256e-05,0.9391740282685512,0.8802120141342756,0.572739222614841,0.541817667844523,0.7376240282685512,0.6651689045936395
HCCS,0.0002921569022148,0.0010602579961123,4.258476437657541e-06,19.88594026033142,6.069707076115966e-05,8.755972787588732e-05,0.9147150176678446,0.6911660777385159,0.6919040636042403,0.5976212014134276,0.7011660777385159,0.5699510600706714
PITRM1,8.843747575913854e-05,0.0007068386640749,1.836734885252066e-05,38.380880140731406,6.284505124717131e-05,3.802931306784031e-05,0.9846729681978799,0.7985865724381626,0.5247190812720848,0.5222086572438163,0.6979401060070671,0.6935941696113074
NUDT7,0.000108850917832,0.0005301289980561,1.8157629491418376e-06,4.296466308806647,4.459491585480512e-05,1.9697432821393676e-05,0.9791708480565371,0.8802120141342756,0.7697934628975265,0.742939222614841,0.7372913427561838,0.727832332155477
AIFM1,0.0003458540721313,0.0010602579961123,7.390371447568925e-06,36.49386084757848,6.023130290456721e-05,8.441704191208864e-05,0.8944641342756183,0.6911660777385159,0.6341118374558304,0.5282042402826855,0.7019031802120141,0.5882996466431095
RPA2,0.0001630764027707,0.0003534193320374,2.115606037940141e-06,7.542454321850363,3.82069705237488e-05,9.949252818695198e-06,0.9616683745583039,1.0,0.7566924028268551,0.6943667844522968,0.7648427561837455,0.7641957597173145
GFRA4,0.0006036798272415,0.0007068386640749,3.0317865127883134e-05,70.18076916535126,5.475529490746736e-05,7.893987751025302e-05,0.8061660777385159,0.7985865724381626,0.4595733215547703,0.4477862190812721,0.7115681978798587,0.6327874558303886
PTPN7,0.0002385979510976,0.0003534193320374,4.140645012617184e-06,18.01052061657982,4.055622546532713e-05,6.655685911089682e-05,0.9342805653710248,1.0,0.6946517667844523,0.6083554770318021,0.7525044169611308,0.6653828621908128
OR2G3,0.0006087587532612,0.0007068386640749,9.939470311365354e-06,44.27260621349148,5.029722641579933e-05,7.77967038255904e-05,0.8046825088339222,0.7985865724381626,0.6002650176678446,0.5049489399293287,0.7212503533568905,0.6412408127208481
RARA,0.0005324492834765,0.0007068386640749,1.185925532868436e-05,62.048822685640346,5.118804185398392e-05,2.2778269056602635e-05,0.8279114840989399,0.7985865724381626,0.5792498233215547,0.4632678445229682,0.719154593639576,0.7201233215547703
ATF2,0.0007701899006483,0.0007068386640749,4.494852098250002e-06,25.96321180933543,4.792442200235455e-05,7.229809527467833e-05,0.7606879858657244,0.7985865724381626,0.6865015901060071,0.5679007067137809,0.7272028268551237,0.6589210247349824
RARG,0.0005401215955804,0.0008835483300936,3.287684145768306e-05,169.92554684418457,5.90878103344676e-05,8.337376206520218e-05,0.8255424028268551,0.7393992932862191,0.4488106007067138,0.3350390459363958,0.7037487632508834,0.5957697879858658
TTF1,0.000892149566282,0.0008835483300936,1.1921500039530803e-05,64.01330583986484,5.4192175143412745e-05,7.68812575537188e-05,0.7294333922261484,0.7393992932862191,0.5785936395759718,0.45937049469964664,0.7127024734982332,0.6466335689045937
RPGRIP1L,0.0002757855600407,0.0005301289980561,4.822521508208829e-06,12.73674034793016,4.507887113488296e-05,7.327486234190146e-05,0.9209330388692579,0.8802120141342756,0.6794141342756184,0.6442220848056537,0.7357798586572438,0.6574157243816254
MLXIPL,0.0006538946597038,0.0007068386640749,5.07057096366918e-06,11.774089085641672,4.793110863952733e-05,2.317423742525694e-05,0.7918775618374558,0.7985865724381626,0.6742786219081273,0.6520756183745583,0.7271832155477032,0.7192199646643109
NOS1,0.0004405951058635,0.0005301289980561,1.5914034760451253e-06,1.262390062065928,4.205838293409811e-05,6.656586578267065e-05,0.8589012367491166,0.8802120141342756,0.7808625441696113,0.8322295053003533,0.7463081272084806,0.6653750883392227
SLC25A26,8.691542954392651e-05,0.0003534193320374,3.988231207243966e-06,8.577395775211869,4.472019476054401e-05,6.709178610419033e-05,0.9850637809187279,1.0,0.69831148409894,0.6825349823321555,0.736896113074205,0.6648416961130742
RBP3,9.854756446299264e-05,0.0005301289980561,4.023986405503391e-06,6.122821430280281,4.778505927888969e-05,2.574163405056537e-05,0.9819969964664311,0.8802120141342756,0.6974434628975265,0.7129455830388692,0.7275763250883392,0.7136906360424028
COQ10B,0.0001323702498658,0.0008835483300936,2.8860552455431187e-06,18.21353681198696,5.7690392584715074e-05,3.169758647646292e-05,0.9719356890459364,0.7393992932862191,0.7288181978798587,0.6071581272084806,0.7061243816254417,0.7028187279151944
COQ10A,0.0001323702498658,0.0008835483300936,2.8860552455431187e-06,18.21353681198696,5.7690392584715074e-05,3.169758647646292e-05,0.9719356890459364,0.7393992932862191,0.7288181978798587,0.6071581272084806,0.7061243816254417,0.7028187279151944
SIRT5,0.0002193530874374,0.0003534193320374,9.021483252469408e-07,3.404967565096765,3.839016140942443e-05,9.565493650093189e-06,0.9411780918727916,1.0,0.8256606007067138,0.7615890459363958,0.7637627208480565,0.7662964664310954
CELF6,2.271953013713515e-06,0.0003534193320374,1.5939196365703178e-06,0.6624133601981703,5.5798687189688633e-05,1.0546048545232936e-05,0.9999842756183746,1.0,0.7807318021201414,0.8691533568904594,0.7095893992932862,0.7611236749116608
ZBTB45,4.9261303125010046e-05,0.0010602579961123,8.203991543646402e-05,36.96272362702755,0.000128733196052,2.55683407474839e-05,0.9939275618374558,0.6911660777385159,0.32661113074204945,0.5267081272084806,0.35026113074204945,0.7140537102473499
PHC2,0.00016855651393,0.0003534193320374,1.0274002610172483e-05,0.0,5.0833777862834914e-05,7.573622751419775e-06,0.9597381625441697,1.0,0.596353886925795,0.9683526501766785,0.7199583038869258,0.7785593639575972
HIST3H2BB,0.00016855651393,0.0003534193320374,1.0274002610172483e-05,0.0,5.0833777862834914e-05,7.573622751419775e-06,0.9597381625441697,1.0,0.596353886925795,0.9683526501766785,0.7199583038869258,0.7785593639575972
HIST3H2A,0.00016855651393,0.0003534193320374,1.0274002610172483e-05,0.0,5.0833777862834914e-05,7.573622751419775e-06,0.9597381625441697,1.0,0.596353886925795,0.9683526501766785,0.7199583038869258,0.7785593639575972
SRSF9,0.0002933340361908,0.0005301289980561,6.664850555255169e-06,19.125098796175237,4.911780965285496e-05,1.5288832901203892e-05,0.9142759717314488,0.8802120141342756,0.6454427561837456,0.6018773851590106,0.7241137809187279,0.7412989399293286
RBM22,0.000125161859295,0.0003534193320374,1.356211699763166e-06,4.975309258921534,4.268934313428478e-05,1.1036731001782624e-05,0.9742750883392226,1.0,0.7938167844522969,0.7308160777385159,0.7439296819787986,0.758704593639576
CDC40,0.000125161859295,0.0003534193320374,1.356211699763166e-06,4.975309258921534,4.268934313428478e-05,1.1036731001782624e-05,0.9742750883392226,1.0,0.7938167844522969,0.7308160777385159,0.7439296819787986,0.758704593639576
CSTF2,0.000125161859295,0.0003534193320374,1.356211699763166e-06,4.975309258921534,4.268934313428478e-05,1.1036731001782624e-05,0.9742750883392226,1.0,0.7938167844522969,0.7308160777385159,0.7439296819787986,0.758704593639576
SRSF3,0.000125161859295,0.0003534193320374,1.356211699763166e-06,4.975309258921534,4.268934313428478e-05,1.1036731001782624e-05,0.9742750883392226,1.0,0.7938167844522969,0.7308160777385159,0.7439296819787986,0.758704593639576
CRNKL1,0.000125161859295,0.0003534193320374,1.356211699763166e-06,4.975309258921534,4.268934313428478e-05,1.1036731001782624e-05,0.9742750883392226,1.0,0.7938167844522969,0.7308160777385159,0.7439296819787986,0.758704593639576
EFTUD2,0.0001428345862357,0.0005301289980561,2.5005543692184377e-06,7.833139595454496,4.805744937779197e-05,6.699267049426765e-05,0.9684789752650177,0.8802120141342756,0.7418766784452296,0.6909044169611307,0.7268459363957597,0.664943816254417
PLRG1,0.000125161859295,0.0003534193320374,1.356211699763166e-06,4.975309258921534,4.268934313428478e-05,6.172953262395227e-05,0.9742750883392226,1.0,0.7938167844522969,0.7308160777385159,0.7439296819787986,0.6699363957597173
HNRNPC,0.0010152890100344,0.0012369676621311,3.733195012015952e-05,154.28756198701748,7.024011141980557e-05,9.021034390977558e-05,0.7001604240282685,0.653356890459364,0.43182296819787985,0.3473344522968198,0.6836809187279151,0.5588280918727915
BUD13,5.507912961270652e-05,0.0003534193320374,2.3537792814018552e-06,8.678804856004037,4.286033951025549e-05,1.2277972362459562e-05,0.992678445229682,1.0,0.7472627208480566,0.681456890459364,0.743298409893993,0.75303074204947
APOBR,0.0003462596469798,0.0005301289980561,7.732159696718451e-06,34.60549001752405,4.825521417743622e-05,6.885913449951283e-05,0.8943173144876325,0.8802120141342756,0.6291021201413427,0.5345240282685513,0.7263310954063604,0.6630441696113074
DCUN1D1,2.6908051509615807e-05,0.0003534193320374,1.6033280335994894e-06,1.678066476519339,4.422718927696709e-05,1.3721185413205542e-05,0.997947703180212,1.0,0.7802404593639576,0.8135226148409894,0.7384692579505301,0.7470952296819788
DCUN1D2,2.6908051509615807e-05,0.0003534193320374,1.6033280335994894e-06,1.678066476519339,4.422718927696709e-05,1.3721185413205542e-05,0.997947703180212,1.0,0.7802404593639576,0.8135226148409894,0.7384692579505301,0.7470952296819788
MPV17,0.000167719423719,0.0010602579961123,6.309835670648527e-06,21.079975785883413,6.329464034572833e-05,9.0765052231199e-05,0.9600234982332155,0.6911660777385159,0.6513489399293286,0.5911756183745583,0.697278445229682,0.5568855123674912
INTS2,0.0001469801011637,0.0003534193320374,4.310751608053686e-06,19.37555661787021,3.911808713354831e-05,6.177371369440217e-05,0.9671259717314488,1.0,0.6906791519434629,0.6004734982332155,0.7593567137809187,0.6698973498233216
NDFIP2,2.411014855195047e-05,0.0003534193320374,2.111281118846128e-06,1.0784604262979944,4.3824586079371286e-05,1.3275142892981626e-05,0.9983478798586573,1.0,0.756866961130742,0.8419480565371025,0.7398273851590106,0.7488625441696113
TAF3,0.0003285640783437,0.0007068386640749,8.220753095840788e-06,14.984493096307489,5.1153119696886615e-05,7.095080577085255e-05,0.9010779151943463,0.7985865724381626,0.6221553003533569,0.6277127208480565,0.7192332155477031,0.660685335689046
NME3,0.000144182198206,0.0003534193320374,1.5663934630801918e-06,4.714544960087991,3.871648795684527e-05,1.0635766516355706e-05,0.968039222614841,1.0,0.7821466431095406,0.7352906360424029,0.7616340989399293,0.7606719081272085
AS3MT,4.193480429093655e-05,0.0005301289980561,1.964612802808834e-06,4.053032953370582,4.541161978575102e-05,1.9661642193738536e-05,0.9953683745583038,0.8802120141342756,0.7631019434628975,0.7477003533568904,0.7347689045936395,0.7279265017667844
PYCR1,0.0002717543619402,0.0003534193320374,7.69826051212164e-07,5.234401920748954,3.718072834983118e-05,9.31053228504245e-06,0.9225049469964665,1.0,0.837424558303887,0.7264872791519434,0.7696667844522969,0.7677219081272085
COPS4,0.0001304544983283,0.0003534193320374,7.317022569826022e-07,2.4498065683535737,4.220821141338323e-05,6.082011299577085e-05,0.9725660777385159,1.0,0.8411583038869258,0.7866742049469965,0.7457485865724381,0.6707531802120141
COPS3,0.0001304544983283,0.0003534193320374,7.317022569826022e-07,2.4498065683535737,4.220821141338323e-05,1.0127311373601195e-05,0.9725660777385159,1.0,0.8411583038869258,0.7866742049469965,0.7457485865724381,0.7632648409893993
COPS2,0.0001304544983283,0.0003534193320374,7.317022569826022e-07,2.4498065683535737,4.220821141338323e-05,1.0127311373601195e-05,0.9725660777385159,1.0,0.8411583038869258,0.7866742049469965,0.7457485865724381,0.7632648409893993
COPS8,0.0001304544983283,0.0003534193320374,7.317022569826022e-07,2.4498065683535737,4.220821141338323e-05,1.0127311373601195e-05,0.9725660777385159,1.0,0.8411583038869258,0.7866742049469965,0.7457485865724381,0.7632648409893993
COPS7B,0.0001304544983283,0.0003534193320374,7.317022569826022e-07,2.4498065683535737,4.220821141338323e-05,1.0127311373601195e-05,0.9725660777385159,1.0,0.8411583038869258,0.7866742049469965,0.7457485865724381,0.7632648409893993
GPS1,0.0001304544983283,0.0003534193320374,7.317022569826022e-07,2.4498065683535737,4.220821141338323e-05,1.0127311373601195e-05,0.9725660777385159,1.0,0.8411583038869258,0.7866742049469965,0.7457485865724381,0.7632648409893993
RPF2,0.0001592684927439,0.0003534193320374,3.265182495170627e-06,11.416578834929622,3.837302341345728e-05,1.0263568074159566e-05,0.9629969964664311,1.0,0.7174461130742049,0.6550865724381626,0.7639074204946996,0.7625418727915194
MOCS2,0.0001077431308102,0.0003534193320374,3.771836889708442e-07,0.2272643124161365,3.790239275642153e-05,1.0294744810416086e-05,0.9794687279151943,1.0,0.8862312720848057,0.9125538869257951,0.7662187279151943,0.762378445229682
ERCC8,0.0001312418665007,0.0003534193320374,3.4778066763299e-06,16.787285746276876,4.086558777701984e-05,1.2382357262272655e-05,0.972301590106007,1.0,0.7114379858657244,0.6158535335689046,0.7511590106007067,0.7525713780918728
HDDC3,2.1792647726970663e-05,0.0003534193320374,4.5897417305463414e-07,2.7388707445593408,3.967251427432458e-05,1.2703426094263736e-05,0.9986427561837455,1.0,0.8735528268551237,0.7783775618374559,0.7565606007067138,0.7511977031802121
CTPS2,0.0001396323925743,0.0003534193320374,5.943632122330203e-07,1.5582152684629955,3.8158465744821856e-05,9.862143890248811e-06,0.9695793286219081,1.0,0.8559787985865724,0.8185178445229682,0.7650623674911661,0.7646621908127208
PPIL3,0.0001570494345528,0.0003534193320374,7.444182855903228e-07,3.842975857143288,3.804726685059689e-05,9.925396398320498e-06,0.9637436395759718,1.0,0.8398724381625442,0.7520007067137809,0.7655496466431095,0.764326148409894
SMC3,0.0001925417450582,0.0003534193320374,1.1382672558647458e-06,6.462440501051077,3.8878965067142725e-05,1.0671154455581703e-05,0.9510328621908127,1.0,0.8077411660777385,0.7082169611307421,0.7606464664310955,0.7604913427561838
PEX13,7.804121849718717e-05,0.0003534193320374,6.657219072630268e-07,3.681981747732756,3.93613527717838e-05,6.543950358633055e-05,0.987278445229682,1.0,0.8480749116607774,0.7554390459363958,0.7580994699646643,0.666460777385159
DDX39B,0.000223671661397,0.0003534193320374,6.291870818899401e-07,4.2805909079091,3.820879486872357e-05,1.0090564864159104e-05,0.9396086572438163,1.0,0.8520351590106007,0.7432408127208481,0.7648372791519434,0.7634501766784453
HNRNPM,0.0001774591501348,0.0003534193320374,1.1403520806795618e-06,7.753633575408839,3.804705269292352e-05,6.111491854493494e-05,0.9565554770318021,1.0,0.8076079505300353,0.6918356890459364,0.7655503533568905,0.670483038869258
DKC1,0.0001774591501348,0.0003534193320374,1.1403520806795618e-06,7.753633575408839,3.804705269292352e-05,1.042211692276528e-05,0.9565554770318021,1.0,0.8076079505300353,0.6918356890459364,0.7655503533568905,0.7617360424028269
ERH,0.0001938041596377,0.0003534193320374,6.301003151103436e-07,2.5713726092805334,3.817139017895623e-05,9.495527464807322e-06,0.9505752650176679,1.0,0.8519333922261484,0.7830927561837456,0.765004593639576,0.766685335689046
LONP2,6.947438891719271e-05,0.0003534193320374,1.759229361891771e-06,3.671142620819163,3.957951998305249e-05,6.619817686561992e-05,0.9893724381625442,1.0,0.7724681978798587,0.7556742049469964,0.757017667844523,0.6657340989399293
TFPI,0.0001004015108021,0.0003534193320374,7.746155572634713e-07,0.5198465000960314,3.905252825683896e-05,6.365680538086808e-05,0.9815075971731448,1.0,0.8369749116607774,0.8811286219081272,0.7597053003533569,0.6681627208480565
RSL1D1,0.0001373693587372,0.0003534193320374,8.962610958239339e-07,0.0043621692245196,3.836092178383751e-05,6.039680823397538e-05,0.970308480565371,1.0,0.82613851590106,0.9653279151943462,0.7640063604240283,0.6711151943462897
